,label,text_,SentimentText,labels
260,OR,Burns the hell out of my hands. Doesn't work at high temps,Burns the hell out of my hands. Doesn't work at high temps,1
261,OR,Works so fast. replaced the one I broke.,Works so fast. replaced the one I broke.,1
262,OR,This shower curtain is beautiful. Nice fabric. Looks great in my bathroom.,This shower curtain is beautiful. Nice fabric. Looks great in my bathroom.,1
263,OR,Use it at work with our staff of 5. Holding up well.,Use it at work with our staff of 5. Holding up well.,1
264,OR,Great mug! Husband says it is one of his favorites.,Great mug! Husband says it is one of his favorites.,1
265,OR,Worked out great for the small space I had in my closet!,Worked out great for the small space I had in my closet!,1
266,OR,"Was a gift, so don't know how it is. It is beautiful.","Was a gift, so don't know how it is. It is beautiful.",1
267,OR,"This product actually works. Tried before and after use, definitely a difference.","This product actually works. Tried before and after use, definitely a difference.",1
268,OR,Very happy with the quality of the merchandise and the speedy delivery.,Very happy with the quality of the merchandise and the speedy delivery.,1
269,OR,"American made! Love that, now I just need the matching measuring cups","American made! Love that, now I just need the matching measuring cups",1
270,OR,Not enough for a whole pie. Would need two or three sets.,Not enough for a whole pie. Would need two or three sets.,1
271,OR,Very impressed with the quality. Its a great size bag and durable.,Very impressed with the quality. Its a great size bag and durable.,1
272,OR,Does what it is suppose to do. Hot water in a flash,Does what it is suppose to do. Hot water in a flash,1
273,OR,"fantastic goblet, can store a lot of fluid like wine and beer!","fantastic goblet, can store a lot of fluid like wine and beer!",1
274,OR,Doesn't get warm even after sitting on it for hours.,Doesn't get warm even after sitting on it for hours.,1
275,OR,I can't believe the low price for such quality!  Love it!,I can't believe the low price for such quality!  Love it!,1
276,OR,This is a reorder. Rated before whwn originally purchase.,This is a reorder. Rated before whwn originally purchase.,1
277,OR,Makes a good cup of coffee and takes any of the cups,Makes a good cup of coffee and takes any of the cups,1
278,OR,I ordered this for my husband...he loves the set...especially the noodle strainer:),I ordered this for my husband...he loves the set...especially the noodle strainer:),1
279,OR,Plastic threads in the socket and the bulbs sent do not fit.,Plastic threads in the socket and the bulbs sent do not fit.,1
280,OR,Nice. haven't totally unpacked it yet. is a gift. Styrofoam all over the place.,Nice. haven't totally unpacked it yet. is a gift. Styrofoam all over the place.,1
281,OR,don't last long if you pull it along but otherwise it's ok,don't last long if you pull it along but otherwise it's ok,1
282,OR,Exactly what I was looking for.  Love that they are clear.,Exactly what I was looking for.  Love that they are clear.,1
283,OR,These are great toilet brush holders. Sleek design and appear well made,These are great toilet brush holders. Sleek design and appear well made,1
284,OR,Excellent service; arrived quickly and as promised. This is a lovely lamp.,Excellent service; arrived quickly and as promised. This is a lovely lamp.,1
285,OR,I loved this! Small little cookie cutter - does its job perfectly.,I loved this! Small little cookie cutter - does its job perfectly.,1
286,OR,"Makes keeping track of shoes easier, up off the floor and visible.","Makes keeping track of shoes easier, up off the floor and visible.",1
287,OR,Wonderful product.  Shipped promptly.  Ordered about ten sets a gifts.,Wonderful product.  Shipped promptly.  Ordered about ten sets a gifts.,1
288,OR,"very slow toasting, my rye bread becomes rock hard before it's toasted.","very slow toasting, my rye bread becomes rock hard before it's toasted.",1
289,OR,"I do find it a bit too soft, but overall it's ok.","I do find it a bit too soft, but overall it's ok.",1
290,OR,I bought 10 of them and one of the corners was broken.,I bought 10 of them and one of the corners was broken.,1
291,OR,"I want more
The perfect pasta,cereal,ice cream,soup bowl ever perfect size for cereal","I want more
The perfect pasta,cereal,ice cream,soup bowl ever perfect size for cereal",1
292,OR,I love the Blue Air product and these filter covers are awesome!,I love the Blue Air product and these filter covers are awesome!,1
293,OR,Love it! Good quality and nice soft night light and noise variations,Love it! Good quality and nice soft night light and noise variations,1
294,OR,worked OK the one time before it fell apart and became unusable,worked OK the one time before it fell apart and became unusable,1
295,OR,Is s good strong suction vacuume. World's good an the carpet also.,Is s good strong suction vacuume. World's good an the carpet also.,1
296,OR,Nice floral. no dead heading and no watering.,Nice floral. no dead heading and no watering.,1
297,OR,The lghts work beautifully and are very bright.,The lghts work beautifully and are very bright.,1
298,OR,Worked for my rum infused chocolate covered strawberries and molded chocolate hearts.,Worked for my rum infused chocolate covered strawberries and molded chocolate hearts.,1
299,OR,The shells are beautiful and just what I'm looking for.  Thanks.,The shells are beautiful and just what I'm looking for.  Thanks.,1
300,OR,"Good quality, great price.  A tad loose on my 15"" mattress.","Good quality, great price.  A tad loose on my 15"" mattress.",1
301,OR,very sturdy and a great addition to our eat in breakfast nook.,very sturdy and a great addition to our eat in breakfast nook.,1
302,OR,"Classic, sturdy and functional.  Perfect for keeping honey at room temperature.","Classic, sturdy and functional.  Perfect for keeping honey at room temperature.",1
303,OR,"Wonderful!!!!! Great size, throw them in the dishwasher - these area GREAT!!!!!","Wonderful!!!!! Great size, throw them in the dishwasher - these area GREAT!!!!!",1
304,OR,This one came to me broken!! The handle was a broken piece!,This one came to me broken!! The handle was a broken piece!,1
305,OR,"Sturdy,  holds all my Camis and makes them easy to access.","Sturdy,  holds all my Camis and makes them easy to access.",1
351,OR,Wish these were thicker. The cute polka dots pretty much disappear after baking.,Wish these were thicker. The cute polka dots pretty much disappear after baking.,1
352,OR,The hooks are great for hanging stars from my ceiling! And great price!,The hooks are great for hanging stars from my ceiling! And great price!,1
353,OR,Returned and exchanged twice now. Base broken every time. Over it.,Returned and exchanged twice now. Base broken every time. Over it.,1
354,OR,"This knife is very sharp, be careful. Worked perfect for what i needed.","This knife is very sharp, be careful. Worked perfect for what i needed.",1
355,OR,"Nice to travel with, taking them to Italy where ice is rather scarce.","Nice to travel with, taking them to Italy where ice is rather scarce.",1
356,OR,If their handles were a bit thicker/stronger they will be a great product.,If their handles were a bit thicker/stronger they will be a great product.,1
357,OR,Do Not buy!! Quit working less than 2 months after it was purchased!!!,Do Not buy!! Quit working less than 2 months after it was purchased!!!,1
358,OR,not as sturdy as i had expected. wobbles. it does the job though.,not as sturdy as i had expected. wobbles. it does the job though.,1
359,OR,the blue color is much better than on picture. Good price and quality.,the blue color is much better than on picture. Good price and quality.,1
360,OR,The knob from the end of the rod broke. Not good quality product.,The knob from the end of the rod broke. Not good quality product.,1
361,OR,They hold up my clothes. The yellow stuff doesn't rub off. Good hangars.,They hold up my clothes. The yellow stuff doesn't rub off. Good hangars.,1
362,OR,A little shorter then i expected but will try it out next christmas,A little shorter then i expected but will try it out next christmas,1
363,OR,"Love these sheets they are soft, cotton feel fit our king waterbed .","Love these sheets they are soft, cotton feel fit our king waterbed .",1
364,OR,"as others mentioned - cord kinda small, and the hose is kinda stiff.","as others mentioned - cord kinda small, and the hose is kinda stiff.",1
365,OR,Got this for my daughters new place.  She seems to love it.,Got this for my daughters new place.  She seems to love it.,1
366,OR,These were really fun for an Alice and Wonderland themed party.,These were really fun for an Alice and Wonderland themed party.,1
367,OR,This is a beautiful table runner and looks great on my antique table.,This is a beautiful table runner and looks great on my antique table.,1
368,OR,"Worked as expected, good price. Not much to say about a balloon weight.","Worked as expected, good price. Not much to say about a balloon weight.",1
369,OR,"Nice and easy to assemble, it serves it's purpose both functional and aesthetically","Nice and easy to assemble, it serves it's purpose both functional and aesthetically",1
370,OR,These are so useful and attractive.  They made my old knives obsolete.,These are so useful and attractive.  They made my old knives obsolete.,1
371,OR,Works great and less than the shark brand! wiil and have bought again,Works great and less than the shark brand! wiil and have bought again,1
372,OR,This is exactly as advertised. Does. To get moldy.  Easy to clean.,This is exactly as advertised. Does. To get moldy.  Easy to clean.,1
373,OR,Nice design great speed .. It worked excellent for my home made tamales,Nice design great speed .. It worked excellent for my home made tamales,1
374,OR,"Smells good, but it was broken and the glass is  cracked bad.","Smells good, but it was broken and the glass is  cracked bad.",1
375,OR,I was sent a soap fish that looked nothing like the pictures cattie.,I was sent a soap fish that looked nothing like the pictures cattie.,1
376,OR,"Great product, does it's job well holding my lunch several days a week.","Great product, does it's job well holding my lunch several days a week.",1
377,OR,"Cute lunchbox, great for preschooler. Fits plenty of food and easy to clean.","Cute lunchbox, great for preschooler. Fits plenty of food and easy to clean.",1
378,OR,Nice quality. I bought this to be used with my Solo Campfire Stove.,Nice quality. I bought this to be used with my Solo Campfire Stove.,1
379,OR,Can't beat this time tested design.  Easy installation... highly functional ...priced right.,Can't beat this time tested design.  Easy installation... highly functional ...priced right.,1
380,OR,"In terms of overall durability, they're great, but they do scratch very easily.","In terms of overall durability, they're great, but they do scratch very easily.",1
381,OR,"So far, so good! And no weird smell, unlike so many plastic liners.","So far, so good! And no weird smell, unlike so many plastic liners.",1
382,OR,Fantastic design. No debris falls out with the ends designed as they are.,Fantastic design. No debris falls out with the ends designed as they are.,1
383,OR,Nice size.  Fits perfectly.  Love the added organization  they provide.,Nice size.  Fits perfectly.  Love the added organization  they provide.,1
384,OR,I use this pot for most everything!  This is my second purchase.,I use this pot for most everything!  This is my second purchase.,1
385,OR,Very pleased with the product. Arrived in a timely manner. Exactly as shown.,Very pleased with the product. Arrived in a timely manner. Exactly as shown.,1
386,OR,Great for the mudrooma and as a towel rack and other wonderful projects.,Great for the mudrooma and as a towel rack and other wonderful projects.,1
387,OR,SOOOOOOO cute. I love them. Adorable. Well made and totally worth the price!!,SOOOOOOO cute. I love them. Adorable. Well made and totally worth the price!!,1
388,OR,I got these as a gift for my son.,I got these as a gift for my son.,1
389,OR,"Hygienic and great looks, what else do you want from a toilet brush?","Hygienic and great looks, what else do you want from a toilet brush?",1
390,OR,I have this on my bar for rimming salt for margaritas. Looks sleek.,I have this on my bar for rimming salt for margaritas. Looks sleek.,1
391,OR,Returned because I thought I was ordering the bed and not the trundle,Returned because I thought I was ordering the bed and not the trundle,1
392,OR,"This clock is large, easy to read, inexpensive, and gets the job done.","This clock is large, easy to read, inexpensive, and gets the job done.",1
393,OR,great tool ....my knives are a sharp as when I purchased them new,great tool ....my knives are a sharp as when I purchased them new,1
394,OR,Super cute & great price! Have it in the blue and white too!,Super cute & great price! Have it in the blue and white too!,1
395,OR,"Bought as a gift for my daughter, seems to be a great buy.","Bought as a gift for my daughter, seems to be a great buy.",1
440,OR,doesn't last very long. you can only burn so long before it won't float.,doesn't last very long. you can only burn so long before it won't float.,1
441,OR,I use to make beer can chicken on the smoker.  Cleans up easily.,I use to make beer can chicken on the smoker.  Cleans up easily.,1
442,OR,"Soft, soft, soft.  We love them.  We would order again without hesitation.","Soft, soft, soft.  We love them.  We would order again without hesitation.",1
443,OR,Perfect small scale! Easy to use and compact size makes it convenient for travel.,Perfect small scale! Easy to use and compact size makes it convenient for travel.,1
444,OR,I love this pitcher! Perfect for tea and it doesn't drip all over everything!,I love this pitcher! Perfect for tea and it doesn't drip all over everything!,1
445,OR,every bit as good as the name brand; do not hesitate to get these!,every bit as good as the name brand; do not hesitate to get these!,1
446,OR,Perfect size for my kitchen.  Easy to assemble. Very happy with this cart!,Perfect size for my kitchen.  Easy to assemble. Very happy with this cart!,1
447,OR,Didn't really help make a difference.  Must be time for a new robot,Didn't really help make a difference.  Must be time for a new robot,1
448,OR,These hooks are gorgeous! They really add an elegant touch to my shower curtain.,These hooks are gorgeous! They really add an elegant touch to my shower curtain.,1
449,OR,"Love the color. Love that it is lightweight.
The bowls are much larger than expected.","Love the color. Love that it is lightweight.
The bowls are much larger than expected.",1
450,OR,"This item's bulky for a small apartment counter top, but works like a charm!","This item's bulky for a small apartment counter top, but works like a charm!",1
451,OR,"Love, love, love this coffee maker. It is the perfect size for my RV.","Love, love, love this coffee maker. It is the perfect size for my RV.",1
452,OR,Works well even when only partially submerged. Makes frothing easy for beginners like me.,Works well even when only partially submerged. Makes frothing easy for beginners like me.,1
453,OR,Went together OK and looks good in the corner. The color is very dark,Went together OK and looks good in the corner. The color is very dark,1
454,OR,You rarely have to use the AC if you live somewhere with no humidity.,You rarely have to use the AC if you live somewhere with no humidity.,1
455,OR,"GIFT FOR HUSBAND, HAS SHARPENED EVERY KNIFE IN THE HOUSE. WORKS WELL, NO PROBLEMS","GIFT FOR HUSBAND, HAS SHARPENED EVERY KNIFE IN THE HOUSE. WORKS WELL, NO PROBLEMS",1
456,OR,"These are nice towels. Absorbs well.
Getting ready to see if they come in gray","These are nice towels. Absorbs well.
Getting ready to see if they come in gray",1
457,OR,Nice product have not had much experience with this thing the roller is awesome..,Nice product have not had much experience with this thing the roller is awesome..,1
458,OR,Plastic a little flimsy but it does hold many photos and keeps them safe,Plastic a little flimsy but it does hold many photos and keeps them safe,1
459,OR,This knife sharpener works really well I also sharpen my sewing scissors with it,This knife sharpener works really well I also sharpen my sewing scissors with it,1
460,OR,This product is sturdy and has a nice design.  Will last and last.,This product is sturdy and has a nice design.  Will last and last.,1
461,OR,Decent for the price. I am using it behind my love seat...so it works.,Decent for the price. I am using it behind my love seat...so it works.,1
462,OR,"Definitely not water proof but worth the price, keeps the dust and dirt away.","Definitely not water proof but worth the price, keeps the dust and dirt away.",1
463,OR,Very nice but you have to be careful in handling. The edges crack easily.,Very nice but you have to be careful in handling. The edges crack easily.,1
464,OR,Had a mismatched header vs bed frame.  This worked great! Have recommended since!,Had a mismatched header vs bed frame.  This worked great! Have recommended since!,1
465,OR,It was a gift for my daughter and she said it really works well.,It was a gift for my daughter and she said it really works well.,1
466,OR,"kind of cheap, really thin metal, does the trick.
Exactly what youd expect for $1.99.","kind of cheap, really thin metal, does the trick.
Exactly what youd expect for $1.99.",1
467,OR,"Love this product, wish it had built in razor for cutting, otherwise I'm happy","Love this product, wish it had built in razor for cutting, otherwise I'm happy",1
468,OR,cute - my granddaughter is 3 & has it in her play kitchen set,cute - my granddaughter is 3 & has it in her play kitchen set,1
469,OR,A gift for my granddaughter after she saw mine and we both love them.,A gift for my granddaughter after she saw mine and we both love them.,1
470,OR,This worked great for my skin and my hair! Definitely recommend it to others!,This worked great for my skin and my hair! Definitely recommend it to others!,1
471,OR,"Simply put, they are fantastic.  Very happy with my purchase!  Thank you!","Simply put, they are fantastic.  Very happy with my purchase!  Thank you!",1
472,OR,"Easy to cut, let the right amount of light in and keeps peepers out.","Easy to cut, let the right amount of light in and keeps peepers out.",1
473,OR,My wife and I put this together rather quickly and it looks really good!,My wife and I put this together rather quickly and it looks really good!,1
474,OR,Good price and they look lovely on my windows.  I've gotten many compliments.,Good price and they look lovely on my windows.  I've gotten many compliments.,1
475,OR,These are great. The mounts hold the bottle well and they come out easy.,These are great. The mounts hold the bottle well and they come out easy.,1
476,OR,all the carts I got where well worth the money I paidi for them,all the carts I got where well worth the money I paidi for them,1
477,OR,Enhances the mood while purifying the air. Doubles as a beautiful night light too!,Enhances the mood while purifying the air. Doubles as a beautiful night light too!,1
478,OR,DON'T BEND THEM OR THEY WILL SPLIT.  THEY NEED TO BE MORE RESILIENT.,DON'T BEND THEM OR THEY WILL SPLIT.  THEY NEED TO BE MORE RESILIENT.,1
479,OR,Doesn't get any better than this.  Outstanding quality.  Just the right size.,Doesn't get any better than this.  Outstanding quality.  Just the right size.,1
480,OR,these frames were awesome for the price. love the mat that is included.,these frames were awesome for the price. love the mat that is included.,1
481,OR,Excellent!! My husband also uses it to find tiny bolts dropped on the carpet...,Excellent!! My husband also uses it to find tiny bolts dropped on the carpet...,1
482,OR,"Excellent mug, great detail, just as pictured and just as described, works as expected","Excellent mug, great detail, just as pictured and just as described, works as expected",1
483,OR,This seems to work pretty well - though it could be a bit bigger.,This seems to work pretty well - though it could be a bit bigger.,1
525,OR,"These are great, good set to buy but I added the couple larger pieces also.","These are great, good set to buy but I added the couple larger pieces also.",1
526,OR,"Obsessed. So adorable, they look like real plants. Made a perfect addition to our bathroom.","Obsessed. So adorable, they look like real plants. Made a perfect addition to our bathroom.",1
527,OR,The picture was of my 7 qt cooker but I received a 6 qt bowl.,The picture was of my 7 qt cooker but I received a 6 qt bowl.,1
528,OR,I'm very pleased with the quality and look of this set and the excellent service!,I'm very pleased with the quality and look of this set and the excellent service!,1
529,OR,Just what I've come to expect in terms of quality. A brand you can trust.,Just what I've come to expect in terms of quality. A brand you can trust.,1
530,OR,"They work fine now for 6 months, would give 5 stars but recipes are horrible.","They work fine now for 6 months, would give 5 stars but recipes are horrible.",1
531,OR,Would have been a 5 star had all the holes been sewn instead I'd grommets,Would have been a 5 star had all the holes been sewn instead I'd grommets,1
532,OR,For use at granddaughters college dorm bed.  She says it really improves her sleep.,For use at granddaughters college dorm bed.  She says it really improves her sleep.,1
533,OR,In just about a month we've found this to be all we expected and more.,In just about a month we've found this to be all we expected and more.,1
534,OR,Great water filter. My ice maker made more clear ice than I'd even had before.,Great water filter. My ice maker made more clear ice than I'd even had before.,1
535,OR,"Perfect step stool, so the kids and my Mom can get in my Jeep. ","Perfect step stool, so the kids and my Mom can get in my Jeep. ",1
536,OR,Rice is cooked perfectly.  The size is great for my big family of boys!,Rice is cooked perfectly.  The size is great for my big family of boys!,1
537,OR,My wife is studying South American Shamanism and she is very happy with this item.,My wife is studying South American Shamanism and she is very happy with this item.,1
538,OR,Just what I was looking for and could not bet the price.,Just what I was looking for and could not bet the price.,1
539,OR,"I don't love this material, it doesn't feel sturdy and like it won't hold up.","I don't love this material, it doesn't feel sturdy and like it won't hold up.",1
540,OR,Did not come with the rubber grip. Cup way to hot to hold without it,Did not come with the rubber grip. Cup way to hot to hold without it,1
541,OR,Using this from an year and no issues so far. very good and works wonders,Using this from an year and no issues so far. very good and works wonders,1
542,OR,Great price. Works well at filtering the sediments in my water. I will buy again.,Great price. Works well at filtering the sediments in my water. I will buy again.,1
543,OR,"It was nice to be able to order just spoons for my set, great quality.","It was nice to be able to order just spoons for my set, great quality.",1
544,OR,"Great product.  Stores all my blankets, pillows and winter clothes in neat small spaces.","Great product.  Stores all my blankets, pillows and winter clothes in neat small spaces.",1
545,OR,Nice table but major pain putting together ... why so much for a small table.,Nice table but major pain putting together ... why so much for a small table.,1
546,OR,"works like it's supposed to. No reason to hate, no reason to get all gushy.","works like it's supposed to. No reason to hate, no reason to get all gushy.",1
547,OR,Quality seems excellent. One of the few designs my wife and I can agree on!,Quality seems excellent. One of the few designs my wife and I can agree on!,1
548,OR,the beater blade works great... we use this all the time over the stock beater,the beater blade works great... we use this all the time over the stock beater,1
549,OR,Quality is amazing. One of the rubber bands that go around the wheel was broken.,Quality is amazing. One of the rubber bands that go around the wheel was broken.,1
550,OR,"These are great! Easy to clean, easy to nest in drawer for storage. Great product.","These are great! Easy to clean, easy to nest in drawer for storage. Great product.",1
551,OR,Love this pitcher. We have been making tasty infused water all summer with fresh fruit.,Love this pitcher. We have been making tasty infused water all summer with fresh fruit.,1
552,OR,My husband and I love this - gives us so much room in the cabinet!!,My husband and I love this - gives us so much room in the cabinet!!,1
553,OR,"These chairs are absolutely the cutest, well made and look awesome with my nautical theme!","These chairs are absolutely the cutest, well made and look awesome with my nautical theme!",1
554,OR,Dissatisfied regarding how cheaply made this is! Will be lucky if it lasts a year!,Dissatisfied regarding how cheaply made this is! Will be lucky if it lasts a year!,1
555,OR,"Mmmm, best scent ever! Really fills the room and lasts a long time! Love it!","Mmmm, best scent ever! Really fills the room and lasts a long time! Love it!",1
556,OR,Perfect fit.  Great for when you want to store in refrigerator.  Good seal.,Perfect fit.  Great for when you want to store in refrigerator.  Good seal.,1
557,OR,"Darn the light over powers the great look of the parrots, look better when off.","Darn the light over powers the great look of the parrots, look better when off.",1
558,OR,Thank GOODNESS for the zipper. All my other satin pillowcases slipped off my pillows CONSTANTLY.,Thank GOODNESS for the zipper. All my other satin pillowcases slipped off my pillows CONSTANTLY.,1
559,OR,These hold my quilting rulers very well!  Wish I would have found you sooner!!,These hold my quilting rulers very well!  Wish I would have found you sooner!!,1
560,OR,Cap breaks easily with no replacement to be purchased. Now my Thermos bottles are useless.,Cap breaks easily with no replacement to be purchased. Now my Thermos bottles are useless.,1
561,OR,Great quality! Love the colors. So glad I ordered this. Happy in Gilbert Az :),Great quality! Love the colors. So glad I ordered this. Happy in Gilbert Az :),1
562,OR,"Great item and would recommend to anyone.
Love Amazon Prime and the fast shipping on everything.","Great item and would recommend to anyone.
Love Amazon Prime and the fast shipping on everything.",1
563,OR,"For my use this is just right, single live alone fixens for one.","For my use this is just right, single live alone fixens for one.",1
564,OR,This is a cute little letter rack!  I love it. Well put together too!,This is a cute little letter rack!  I love it. Well put together too!,1
565,OR,The color on this was way more yellow than what I wanted. I returned it.,The color on this was way more yellow than what I wanted. I returned it.,1
606,OR,Was part of a gift for my Downton-Abbey loving friend - it was a huge hit!,Was part of a gift for my Downton-Abbey loving friend - it was a huge hit!,1
607,OR,"Exactly as pictures, holds a good bit of fruit up And comes with the ceiling mount.","Exactly as pictures, holds a good bit of fruit up And comes with the ceiling mount.",1
608,OR,"Getting ready to move.  Perfect assortment of bags for clothes, winter stuff, blankets, pillows, etc.","Getting ready to move.  Perfect assortment of bags for clothes, winter stuff, blankets, pillows, etc.",1
609,OR,I love it.  Looks great and very easy to install. I installed it myself ;),I love it.  Looks great and very easy to install. I installed it myself ;),1
610,OR,Absolutely beautiful.  This is the second order from this company.  Couldn't be more satisfied.,Absolutely beautiful.  This is the second order from this company.  Couldn't be more satisfied.,1
611,OR,My son used this over Thanksgiving. It said it works very well and made carving easy.,My son used this over Thanksgiving. It said it works very well and made carving easy.,1
612,OR,Love this.  Accurate and very fast.  My cooking has been elevated a few notches.,Love this.  Accurate and very fast.  My cooking has been elevated a few notches.,1
613,OR,It's bigger than I thought it would be. But it arrived quickly and did the job.,It's bigger than I thought it would be. But it arrived quickly and did the job.,1
614,OR,"Perfect for the ""library!""  But started to rust where it hangs from the toilet tank.","Perfect for the ""library!""  But started to rust where it hangs from the toilet tank.",1
615,OR,Have not used it yet  - looking forward to having this handy while we travel!,Have not used it yet  - looking forward to having this handy while we travel!,1
616,OR,Great product! I use it to store my homemade coconut milk. Glass storage is the best.,Great product! I use it to store my homemade coconut milk. Glass storage is the best.,1
617,OR,Nice clock. Love that it is two sided. Keeps time well. Nice size. Looks nostalgic enough.,Nice clock. Love that it is two sided. Keeps time well. Nice size. Looks nostalgic enough.,1
618,OR,work great on induction stove or single induction element..look great...smallest pan works on my induction stove,work great on induction stove or single induction element..look great...smallest pan works on my induction stove,1
619,OR,"I love these boxes, which I actually use as a toy box for my small dog.","I love these boxes, which I actually use as a toy box for my small dog.",1
620,OR,Makes great coffee.  I used course grounds and have very little grounds in the coffee.,Makes great coffee.  I used course grounds and have very little grounds in the coffee.,1
621,OR,"This is a great little cleanup tool for small oops, the dog turned over the planter.","This is a great little cleanup tool for small oops, the dog turned over the planter.",1
622,OR,Bought these to use on the boat. Very excited to try with wine slushies this summer!!,Bought these to use on the boat. Very excited to try with wine slushies this summer!!,1
623,OR,"I love using this to hold my napkins especially outside, which keeps them from blowing away.","I love using this to hold my napkins especially outside, which keeps them from blowing away.",1
624,OR,I did not care for the product.  It did not work for me at all.,I did not care for the product.  It did not work for me at all.,1
625,OR,The product arrived dried up and useless...perhaps laid on the shelf for years.  Returned it.,The product arrived dried up and useless...perhaps laid on the shelf for years.  Returned it.,1
626,OR,This is so easy to assemble. Delivered on time and it's perfect for me.,This is so easy to assemble. Delivered on time and it's perfect for me.,1
627,OR,"We have 2 dogs, these bags are great!  Fit and work like they are advertised.","We have 2 dogs, these bags are great!  Fit and work like they are advertised.",1
628,OR,"nice looking, but it doesnt look like stainless.  It works great tho, quiet and efficient.","nice looking, but it doesnt look like stainless.  It works great tho, quiet and efficient.",1
629,OR,The roses are beautiful. I am using them as flower pot pens in a black vase.,The roses are beautiful. I am using them as flower pot pens in a black vase.,1
630,OR,"although this is really nice stoneware, it is REALLY REALLY heavy
too heavy for my arthritic hands","although this is really nice stoneware, it is REALLY REALLY heavy
too heavy for my arthritic hands",1
631,OR,I returned this. It was much smaller than I expected and there was a bent pole.,I returned this. It was much smaller than I expected and there was a bent pole.,1
632,OR,cute and fabulous - exactly as pictured & described. Shipped fast and well packaged.,cute and fabulous - exactly as pictured & described. Shipped fast and well packaged.,1
633,OR,I love this product. I also recommend this:http://goo. gl/ejdEk5 for something you can reuse.,I love this product. I also recommend this:http://goo. gl/ejdEk5 for something you can reuse.,1
634,OR,"nice little drainer could have been wider for me but he product is well made and
useful","nice little drainer could have been wider for me but he product is well made and
useful",1
635,OR,Nice product but you will need glue for the top or else it won't stay on.,Nice product but you will need glue for the top or else it won't stay on.,1
636,OR,Such an easy way to make baked potatoes!  I love this and use it regularly.,Such an easy way to make baked potatoes!  I love this and use it regularly.,1
637,OR,Ordered 3 and one was broken. Very disappointed. Two stars though because the candle smells amazing.,Ordered 3 and one was broken. Very disappointed. Two stars though because the candle smells amazing.,1
638,OR,Powerful. I use it everyday. It's very industrial so it should work for years to come.,Powerful. I use it everyday. It's very industrial so it should work for years to come.,1
639,OR,"Beautiful and sturdy shower rack.  Good quality, easy to install, and all the parts needed.","Beautiful and sturdy shower rack.  Good quality, easy to install, and all the parts needed.",1
640,OR,"Fits the quarter sheet pan perfectly, and together they are great for the Breville Smart Oven.","Fits the quarter sheet pan perfectly, and together they are great for the Breville Smart Oven.",1
641,OR,Bought these for husband and he loves them. Less waist and just enough spray of cologne.,Bought these for husband and he loves them. Less waist and just enough spray of cologne.,1
642,OR,Works great for RV and outdoor use. A bit tough to wash due to their shape.,Works great for RV and outdoor use. A bit tough to wash due to their shape.,1
643,OR,"A real pain to assemble, but an attractive and functional organizing space once that was over.","A real pain to assemble, but an attractive and functional organizing space once that was over.",1
644,OR,"We love our instant pot! Makes amazing rice!
Great pressure cooker without the stress of watching it!","We love our instant pot! Makes amazing rice!
Great pressure cooker without the stress of watching it!",1
645,OR,Bought two for my new double stainless steel sink. They look great and are totally functional.,Bought two for my new double stainless steel sink. They look great and are totally functional.,1
684,OR,TOTALLY CUTE! It's the perfect size for my morning coffee and evening tea.,TOTALLY CUTE! It's the perfect size for my morning coffee and evening tea.,1
685,OR,Lately I've been using a towel again. Its easier to wash and dry then the rubber mat.,Lately I've been using a towel again. Its easier to wash and dry then the rubber mat.,1
686,OR,it drives our kitties nuts with the meows and it is great looking  on the wall.,it drives our kitties nuts with the meows and it is great looking  on the wall.,1
687,OR,Didn't mix the paint at all. maybe would have been good for a quart. but that's pointless.,Didn't mix the paint at all. maybe would have been good for a quart. but that's pointless.,1
688,OR,"Starting to have problems due to Carpel tunnels--this fixed the problem, good quality easy install, works great!","Starting to have problems due to Carpel tunnels--this fixed the problem, good quality easy install, works great!",1
689,OR,Keeping it in my gunsafe to keep the moisture down. No running parts when inside your safe.,Keeping it in my gunsafe to keep the moisture down. No running parts when inside your safe.,1
690,OR,"Great extra closet storage without the expensive shelving built-ins. Also good in coat closets for hats, scarves....","Great extra closet storage without the expensive shelving built-ins. Also good in coat closets for hats, scarves....",1
691,OR,"Works great, quiet, reduces dust on surfaces, keeps my allergies in check. The computer hardly needs cleaning.","Works great, quiet, reduces dust on surfaces, keeps my allergies in check. The computer hardly needs cleaning.",1
692,OR,liked the original style I had for years but it finally died.  This one works fine.,liked the original style I had for years but it finally died.  This one works fine.,1
693,OR,"This rug is perfect for my office. The colors are brought and vibrant, avenging other accessories perfectly.","This rug is perfect for my office. The colors are brought and vibrant, avenging other accessories perfectly.",1
694,OR,"Do not buy, not worth the money. Return time not long enough to test them thoroughly. Disgusted.","Do not buy, not worth the money. Return time not long enough to test them thoroughly. Disgusted.",1
695,OR,It does what its suppose to do. It doesnt really move from under my bed too often.,It does what its suppose to do. It doesnt really move from under my bed too often.,1
696,OR,"They are ok, don't hold the shape will. Don't mash them or your drink will slosh out.","They are ok, don't hold the shape will. Don't mash them or your drink will slosh out.",1
697,OR,"Getting the name brand is always worth the extra dime.  Exactly as described, and fast shipping!","Getting the name brand is always worth the extra dime.  Exactly as described, and fast shipping!",1
698,OR,Keeps my daughters chicken nuggets and ravioli warm for several hours. Good product for a sensible price,Keeps my daughters chicken nuggets and ravioli warm for several hours. Good product for a sensible price,1
